"id_clima","uni_regis","data","temperatura","umidade"
"4021","unidade_01","2023-04-08 09:54:12","22.1","73"
"4022","unidade_01","2023-04-08 10:04:24","22.1","72"
"4023","unidade_01","2023-04-08 10:09:30","22.2","72"
"4024","unidade_01","2023-04-08 10:14:36","22.4","72"
"4025","unidade_01","2023-04-08 10:29:54","22.5","72"
"4026","unidade_01","2023-04-08 10:45:12","22.5","71"
"4027","unidade_01","2023-04-08 10:50:18","22.7","71"
"4028","unidade_01","2023-04-08 11:00:30","22.7","70"
"4029","unidade_01","2023-04-08 11:05:37","22.7","71"
"4030","unidade_01","2023-04-08 11:20:54","22.9","71"
"4031","unidade_01","2023-04-08 11:36:12","23.3","69"
"4032","unidade_01","2023-04-08 11:46:24","23.5","68"
"4033","unidade_01","2023-04-08 12:01:42","23.7","69"
"4034","unidade_01","2023-04-08 12:06:46","23.8","68"
"4035","unidade_01","2023-04-09 17:58:10","23.5","62"
"4036","unidade_01","2023-04-09 18:08:22","23.3","63"
"4037","unidade_01","2023-04-09 18:23:35","23","64"
"4038","unidade_01","2023-04-09 18:38:53","23","65"
"4039","unidade_01","2023-04-09 18:43:59","23","65"
"4040","unidade_01","2023-04-09 18:54:11","23.3","64"
"4041","unidade_01","2023-04-09 18:59:17","23.3","64"
"4042","unidade_01","2023-04-09 19:09:24","23","65"
"4043","unidade_01","2023-04-09 19:14:30","23.1","65"
"4044","unidade_01","2023-04-09 19:29:43","22.7","64"
"4045","unidade_01","2023-04-09 19:34:49","22.7","64"
"4046","unidade_01","2023-04-09 19:39:55","22.5","65"
"4047","unidade_01","2023-04-09 19:45:01","22.5","65"
"4048","unidade_01","2023-04-09 19:50:07","22.5","65"
"4049","unidade_01","2023-04-09 20:00:14","22.3","66"
"4050","unidade_01","2023-04-09 20:10:21","22.2","66"
"4051","unidade_01","2023-04-09 20:15:27","22.1","66"
"4052","unidade_01","2023-04-09 20:20:33","22.2","66"
"4053","unidade_01","2023-04-09 20:30:45","22","66"
"4054","unidade_01","2023-04-09 20:51:04","21.8","67"
"4055","unidade_01","2023-04-09 21:06:12","21.6","66"
"4056","unidade_01","2023-04-09 21:26:31","21.4","68"
"4057","unidade_01","2023-04-09 21:31:37","21.3","68"
"4058","unidade_01","2023-04-09 21:57:02","21.1","68"
"4059","unidade_01","2023-04-09 22:02:08","21","68"
"4060","unidade_01","2023-04-09 22:07:13","20.8","68"
"4061","unidade_01","2023-04-09 22:12:20","20.9","68"
"4062","unidade_01","2023-04-09 22:17:26","20.8","68"
"4063","unidade_01","2023-04-09 22:42:46","20.6","68"
"4064","unidade_01","2023-04-09 23:03:05","20.5","68"
"4065","unidade_01","2023-04-09 23:13:17","20.3","68"
"4066","unidade_01","2023-04-09 23:23:24","20.4","68"
"4067","unidade_01","2023-04-09 23:28:30","20.3","68"
"4068","unidade_01","2023-04-09 23:33:36","20.2","68"
"4069","unidade_01","2023-04-09 23:59:06","19.9","68"
"4070","unidade_01","2023-04-10 00:34:38","19.7","69"
"4071","unidade_01","2023-04-10 00:55:02","19.5","70"
"4072","unidade_01","2023-04-10 01:05:14","19.5","69"
"4073","unidade_01","2023-04-10 01:10:20","19.4","70"
"4074","unidade_01","2023-04-10 01:25:28","19.3","69"
"4075","unidade_01","2023-04-10 01:30:34","19.4","69"
"4076","unidade_01","2023-04-10 01:35:40","19.3","69"
"4077","unidade_01","2023-04-10 01:40:46","19.3","69"
"4078","unidade_01","2023-04-10 01:50:53","19.2","69"
"4079","unidade_01","2023-04-10 01:55:59","19.2","69"
"4080","unidade_01","2023-04-10 02:01:05","19.1","70"
"4081","unidade_01","2023-04-10 02:06:11","19.1","70"
"4082","unidade_01","2023-04-10 02:11:17","19.1","70"
"4083","unidade_01","2023-04-10 02:16:23","18.9","70"
"4084","unidade_01","2023-04-10 02:21:29","18.9","70"
"4085","unidade_01","2023-04-10 02:31:36","18.9","71"
"4086","unidade_01","2023-04-10 02:41:48","18.8","71"
"4087","unidade_01","2023-04-10 02:46:54","18.7","71"
"4088","unidade_01","2023-04-10 02:52:00","18.7","71"
"4089","unidade_01","2023-04-10 03:02:07","18.7","71"
"4090","unidade_01","2023-04-10 03:07:13","18.6","71"
"4091","unidade_01","2023-04-10 03:12:19","18.6","71"
"4092","unidade_01","2023-04-10 03:17:25","18.7","71"
"4093","unidade_01","2023-04-10 03:22:31","18.6","72"
"4094","unidade_01","2023-04-10 03:27:37","18.6","72"
"4095","unidade_01","2023-04-10 03:42:55","18.6","72"
"4096","unidade_01","2023-04-10 03:58:03","18.5","72"
"4097","unidade_01","2023-04-10 04:18:17","18.4","73"
"4098","unidade_01","2023-04-10 04:28:24","18.5","73"
"4099","unidade_01","2023-04-10 04:53:39","18.4","72"
"4100","unidade_01","2023-04-10 05:13:58","18.3","71"
"4101","unidade_01","2023-04-10 05:19:04","18.2","72"
"4102","unidade_01","2023-04-10 05:29:11","18.4","71"
"4103","unidade_01","2023-04-10 05:34:17","18.3","71"
"4104","unidade_01","2023-04-10 05:44:24","18.2","71"
"4105","unidade_01","2023-04-10 05:49:30","18.3","71"
"4106","unidade_01","2023-04-10 05:59:37","18.1","71"
"4107","unidade_01","2023-04-10 06:04:43","18.2","71"
"4108","unidade_01","2023-04-10 06:14:55","18.1","71"
"4109","unidade_01","2023-04-10 06:20:00","18.1","71"
"4110","unidade_01","2023-04-10 06:30:08","18.1","71"
"4111","unidade_01","2023-04-10 06:45:26","18","71"
"4112","unidade_01","2023-04-10 06:50:32","18.1","71"
"4113","unidade_01","2023-04-10 06:55:38","18.1","71"
"4114","unidade_01","2023-04-10 07:30:55","18.2","71"
"4115","unidade_01","2023-04-10 07:36:01","18.3","71"
"4116","unidade_01","2023-04-10 08:01:29","18.7","69"
"4117","unidade_01","2023-04-10 08:11:38","18.9","69"
"4118","unidade_01","2023-04-10 08:21:50","19.2","68"
"4119","unidade_01","2023-04-10 08:47:21","19.5","67"
"4120","unidade_01","2023-04-10 08:52:26","19.6","67"
"4121","unidade_01","2023-04-10 09:17:56","20.2","67"
"4122","unidade_01","2023-04-10 10:08:46","21.1","62"
"4123","unidade_01","2023-04-10 10:29:09","22.2","60"
"4124","unidade_01","2023-04-10 10:34:16","22.1","60"
"4125","unidade_01","2023-04-10 10:54:36","22.5","58"
"4126","unidade_01","2023-04-10 10:59:41","22.5","59"
"4127","unidade_01","2023-04-10 11:04:42","22.8","59"
"4128","unidade_01","2023-04-10 11:09:48","22.7","59"
"4129","unidade_01","2023-04-10 11:40:20","23.5","57"
"4130","unidade_01","2023-04-10 11:50:32","23.4","57"
"4131","unidade_01","2023-04-10 11:55:37","23.5","56"
"4132","unidade_01","2023-04-10 12:10:51","24","56"
"4133","unidade_01","2023-04-10 12:15:56","24.2","56"
"4134","unidade_01","2023-04-10 12:31:10","24.4","55"
"4135","unidade_01","2023-04-10 12:41:23","24.7","53"
"4136","unidade_01","2023-04-10 12:51:33","24.9","52"
"4137","unidade_01","2023-04-10 13:42:24","25.5","51"
"4138","unidade_01","2023-04-10 14:17:36","25.7","51"
"4139","unidade_01","2023-04-10 15:07:51","26.4","49"
"4140","unidade_01","2023-04-10 15:17:58","26.3","49"
"4141","unidade_01","2023-04-10 15:23:04","26.4","48"
"4142","unidade_01","2023-04-10 15:43:13","26.6","47"
"4143","unidade_01","2023-04-10 15:48:19","26.6","47"
"4144","unidade_01","2023-04-10 15:58:26","26.5","47"
"4145","unidade_01","2023-04-10 16:03:32","26.5","47"
"4146","unidade_01","2023-04-10 16:18:50","26.5","47"
"4147","unidade_01","2023-04-10 16:23:56","26.6","47"
"4148","unidade_01","2023-04-10 16:29:02","26.4","46"
"4149","unidade_01","2023-04-10 16:34:08","26.4","46"
"4150","unidade_01","2023-04-10 16:39:14","26.4","47"
"4151","unidade_01","2023-04-10 16:44:20","26.4","46"
"4152","unidade_01","2023-04-10 16:59:38","26.1","45"
"4153","unidade_01","2023-04-10 17:09:45","26","45"
"4154","unidade_01","2023-04-10 17:25:02","25.8","46"
"4155","unidade_01","2023-04-10 17:30:09","25.7","46"
"4156","unidade_01","2023-04-10 17:40:16","25.4","48"
"4157","unidade_01","2023-04-10 17:45:22","25.4","49"
"4158","unidade_01","2023-04-10 18:00:40","25.2","50"
"4159","unidade_01","2023-04-10 18:10:52","25","51"
"4160","unidade_01","2023-04-10 18:15:58","24.9","51"
"4161","unidade_01","2023-04-10 18:26:05","24.8","51"
"4162","unidade_01","2023-04-10 18:31:11","24.7","51"
"4163","unidade_01","2023-04-10 18:36:17","24.6","51"
"4164","unidade_01","2023-04-10 18:51:35","24.5","53"
"4165","unidade_01","2023-04-10 18:56:41","24.3","54"
"4166","unidade_01","2023-04-10 19:11:59","24.2","55"
"4167","unidade_01","2023-04-10 19:17:03","24.1","55"
"4168","unidade_01","2023-04-10 19:27:14","23.9","55"
"4169","unidade_01","2023-04-10 19:32:20","24.1","55"
"4170","unidade_01","2023-04-10 19:44:24","23.7","56"
"4171","unidade_01","2023-04-10 20:09:45","22.8","59"
"4172","unidade_01","2023-04-10 20:14:51","22.7","59"
"4173","unidade_01","2023-04-10 20:19:57","22.5","60"
"4174","unidade_01","2023-04-10 20:25:03","22.4","60"
"4175","unidade_01","2023-04-10 20:30:09","22.3","60"
"4176","unidade_01","2023-04-10 21:00:40","22.1","60"
"4177","unidade_01","2023-04-10 21:05:46","21.9","60"
"4178","unidade_01","2023-04-10 21:15:58","21.8","59"
"4179","unidade_01","2023-04-10 21:26:10","21.6","58"
"4180","unidade_01","2023-04-10 21:31:16","21.6","57"
"4181","unidade_01","2023-04-10 21:41:28","21.7","56"
"4182","unidade_01","2023-04-10 21:46:29","21.7","56"
"4183","unidade_01","2023-04-10 22:42:25","21.3","49"
"4184","unidade_01","2023-04-10 23:13:02","20.8","53"
"4185","unidade_01","2023-04-10 23:18:07","20.7","54"
"4186","unidade_01","2023-04-10 23:33:20","20.5","56"
"4187","unidade_01","2023-04-10 23:38:26","20.5","56"
"4188","unidade_01","2023-04-10 23:48:38","20.5","56"
"4189","unidade_01","2023-04-11 00:03:56","20.2","57"
"4190","unidade_01","2023-04-11 00:09:03","20.1","57"
"4191","unidade_01","2023-04-11 00:14:08","20","57"
"4192","unidade_01","2023-04-11 00:19:15","20","57"
"4193","unidade_01","2023-04-11 00:24:19","19.9","58"
"4194","unidade_01","2023-04-11 00:29:26","19.9","58"
"4195","unidade_01","2023-04-11 00:44:45","19.6","59"
"4196","unidade_01","2023-04-11 00:49:51","19.5","59"
"4197","unidade_01","2023-04-11 00:54:57","19.6","59"
"4198","unidade_01","2023-04-11 01:00:03","19.6","59"
"4199","unidade_01","2023-04-11 01:10:14","19.5","59"
"4200","unidade_01","2023-04-11 01:25:30","19.4","59"
"4201","unidade_01","2023-04-11 01:35:42","19.2","59"
"4202","unidade_01","2023-04-11 02:06:13","19","58"
"4203","unidade_01","2023-04-11 02:16:25","18.9","58"
"4204","unidade_01","2023-04-11 02:21:31","18.9","58"
"4205","unidade_01","2023-04-11 02:26:37","18.8","59"
"4206","unidade_01","2023-04-11 02:31:42","18.7","59"
"4207","unidade_01","2023-04-11 02:42:01","18.7","59"
"4208","unidade_01","2023-04-11 02:47:08","18.6","60"
"4209","unidade_01","2023-04-11 03:02:15","18.6","62"
"4210","unidade_01","2023-04-11 03:07:21","18.6","62"
"4211","unidade_01","2023-04-11 03:42:34","18.3","64"
"4212","unidade_01","2023-04-11 03:47:40","18.3","64"
"4213","unidade_01","2023-04-11 04:02:53","18.3","64"
"4214","unidade_01","2023-04-11 04:13:00","18.2","65"
"4215","unidade_01","2023-04-11 04:28:13","18.1","66"
"4216","unidade_01","2023-04-11 04:43:26","18","66"
"4217","unidade_01","2023-04-11 04:58:39","18","67"
"4218","unidade_01","2023-04-11 05:03:45","17.9","67"
"4219","unidade_01","2023-04-11 05:08:51","17.9","67"
"4220","unidade_01","2023-04-11 05:19:03","17.7","68"
"4221","unidade_01","2023-04-11 05:24:09","17.7","68"
"4222","unidade_01","2023-04-11 05:34:21","17.7","68"
"4223","unidade_01","2023-04-11 05:44:28","17.8","68"
"4224","unidade_01","2023-04-11 06:14:54","17.6","69"
"4225","unidade_01","2023-04-11 06:30:02","17.3","70"
"4226","unidade_01","2023-04-11 06:40:14","17.4","70"
"4227","unidade_01","2023-04-11 07:46:02","17.7","71"
"4228","unidade_01","2023-04-11 07:51:08","17.7","71"
"4229","unidade_01","2023-04-11 08:01:15","17.9","71"
"4230","unidade_01","2023-04-11 08:21:34","18.3","70"
"4231","unidade_01","2023-04-11 08:41:58","18.7","69"
"4232","unidade_01","2023-04-11 09:07:18","19.2","69"
"4233","unidade_01","2023-04-11 09:12:24","19.3","69"
"4234","unidade_01","2023-04-11 09:17:30","19.4","69"
"4235","unidade_01","2023-04-11 09:27:37","19.5","68"
"4236","unidade_01","2023-04-11 09:37:49","19.8","68"
"4237","unidade_01","2023-04-11 09:42:55","20","68"
"4238","unidade_01","2023-04-11 09:58:08","20.4","67"
"4239","unidade_01","2023-04-11 10:23:28","21.2","67"
"4240","unidade_01","2023-04-11 10:28:34","21.4","66"
"4241","unidade_01","2023-04-11 10:43:51","21.9","65"
"4242","unidade_01","2023-04-11 10:48:58","22","65"
"4243","unidade_01","2023-04-11 11:04:11","22.4","65"
"4244","unidade_01","2023-04-11 11:14:23","22.7","64"
"4245","unidade_01","2023-04-11 11:39:43","23.3","62"
"4246","unidade_01","2023-04-11 11:44:49","23.5","62"
"4247","unidade_01","2023-04-11 11:55:01","23.7","61"
"4248","unidade_01","2023-04-11 12:20:32","24.5","59"
"4249","unidade_01","2023-04-11 12:30:38","24.7","58"
"4250","unidade_01","2023-04-11 12:35:44","24.8","59"
"4251","unidade_01","2023-04-11 13:06:20","25.5","57"
"4252","unidade_01","2023-04-11 13:36:56","26.1","55"
"4253","unidade_01","2023-04-11 13:42:02","26.3","54"
"4254","unidade_01","2023-04-11 13:47:08","26.4","54"
"4255","unidade_01","2023-04-11 14:02:26","26.6","54"
"4256","unidade_01","2023-04-11 14:07:32","26.7","53"
"4257","unidade_01","2023-04-11 14:38:03","27.1","53"
"4258","unidade_01","2023-04-11 14:43:09","27.3","52"
"4259","unidade_01","2023-04-11 14:48:15","27.3","51"
"4260","unidade_01","2023-04-11 14:58:27","27.6","52"
"4261","unidade_01","2023-04-11 15:18:46","27.6","50"
"4262","unidade_01","2023-04-11 15:33:54","27.8","51"
"4263","unidade_01","2023-04-11 15:44:01","27.4","51"
"4264","unidade_01","2023-04-11 16:04:10","27.6","49"
"4265","unidade_01","2023-04-11 16:29:20","27.4","51"
"4266","unidade_01","2023-04-11 17:04:38","27.2","53"
"4267","unidade_01","2023-04-11 17:29:48","26.8","53"
"4268","unidade_01","2023-04-11 17:55:03","26.4","55"
"4269","unidade_01","2023-04-11 18:30:35","25.7","56"
"4270","unidade_01","2023-04-11 18:40:42","25.7","56"
"4271","unidade_01","2023-04-11 18:45:48","25.7","56"
"4272","unidade_01","2023-04-11 19:01:01","25.6","57"
"4273","unidade_01","2023-04-11 19:16:19","25.6","56"
"4274","unidade_01","2023-04-11 19:21:25","25.4","57"
"4275","unidade_01","2023-04-11 19:31:32","25.3","57"
"4276","unidade_01","2023-04-11 19:41:44","25.2","57"
"4277","unidade_01","2023-04-11 19:46:50","25.2","57"
"4278","unidade_01","2023-04-11 19:51:56","25.1","57"
"4279","unidade_01","2023-04-11 20:07:09","25","57"
"4280","unidade_01","2023-04-11 20:17:21","25","57"
"4281","unidade_01","2023-04-11 20:22:27","24.9","57"
"4282","unidade_01","2023-04-11 20:47:47","24.8","57"
"4283","unidade_01","2023-04-11 20:52:53","24.8","57"
"4284","unidade_01","2023-04-11 21:08:11","24.7","57"
"4285","unidade_01","2023-04-11 21:18:18","24.6","58"
"4286","unidade_01","2023-04-11 21:23:24","24.6","58"
"4287","unidade_01","2023-04-11 21:38:42","24.4","59"
"4288","unidade_01","2023-04-11 22:09:08","24","59"
"4289","unidade_01","2023-04-11 22:14:14","23.9","60"
"4290","unidade_01","2023-04-11 22:34:38","23.8","60"
"4291","unidade_01","2023-04-11 22:39:44","23.8","60"
"4292","unidade_01","2023-04-11 22:44:50","23.7","60"
"4293","unidade_01","2023-04-11 22:55:02","23.6","61"
"4294","unidade_01","2023-04-11 23:00:08","23.5","62"
"4295","unidade_01","2023-04-11 23:05:14","23.4","63"
"4296","unidade_01","2023-04-11 23:10:20","23.3","63"
"4297","unidade_01","2023-04-11 23:20:32","23.1","65"
"4298","unidade_01","2023-04-11 23:35:51","22.9","66"
"4299","unidade_01","2023-04-11 23:40:56","22.9","66"
"4300","unidade_01","2023-04-11 23:51:08","22.7","68"
"4301","unidade_01","2023-04-11 23:56:15","22.6","68"
"4302","unidade_01","2023-04-12 00:01:20","22.5","68"
"4303","unidade_01","2023-04-12 00:16:38","22.4","69"
"4304","unidade_01","2023-04-12 00:21:45","22.3","70"
"4305","unidade_01","2023-04-12 00:26:50","22.4","69"
"4306","unidade_01","2023-04-12 00:37:03","22.3","69"
"4307","unidade_01","2023-04-12 00:47:10","22.3","70"
"4308","unidade_01","2023-04-12 00:52:15","22.2","70"
"4309","unidade_01","2023-04-12 01:02:23","22.1","70"
"4310","unidade_01","2023-04-12 01:07:29","22","70"
"4311","unidade_01","2023-04-12 01:27:53","21.9","71"
"4312","unidade_01","2023-04-12 01:58:23","21.7","71"
"4313","unidade_01","2023-04-12 02:03:30","21.7","71"
"4314","unidade_01","2023-04-12 02:08:36","21.6","71"
"4315","unidade_01","2023-04-12 02:34:06","21.4","72"
"4316","unidade_01","2023-04-12 02:49:24","21.4","72"
"4317","unidade_01","2023-04-12 02:54:30","21.4","72"
"4318","unidade_01","2023-04-12 03:09:43","21.3","72"
"4319","unidade_01","2023-04-12 03:19:55","21.3","72"
"4320","unidade_01","2023-04-12 03:25:01","21.2","72"
"4321","unidade_01","2023-04-12 03:30:07","21.2","72"
"4322","unidade_01","2023-04-12 03:40:14","21.2","72"
"4323","unidade_01","2023-04-12 03:45:20","21.1","73"
"4324","unidade_01","2023-04-12 04:00:28","21.1","73"
"4325","unidade_01","2023-04-12 04:05:34","21","73"
"4326","unidade_01","2023-04-12 04:20:42","20.9","73"
"4327","unidade_01","2023-04-12 04:30:49","20.9","73"
"4328","unidade_01","2023-04-12 04:35:55","20.9","73"
"4329","unidade_01","2023-04-12 04:41:01","20.9","73"
"4330","unidade_01","2023-04-12 04:56:09","20.9","73"
"4331","unidade_01","2023-04-12 05:16:18","20.8","73"
"4332","unidade_01","2023-04-12 05:21:24","20.7","74"
"4333","unidade_01","2023-04-12 05:41:33","20.7","74"
"4334","unidade_01","2023-04-12 06:11:49","20.6","74"
"4335","unidade_01","2023-04-12 07:02:29","20.5","75"
"4336","unidade_01","2023-04-12 07:07:35","20.4","75"
"4337","unidade_01","2023-04-12 07:17:42","20.5","75"
"4338","unidade_01","2023-04-12 07:48:03","20.7","75"
"4339","unidade_01","2023-04-12 08:13:33","21.3","74"
"4340","unidade_01","2023-04-12 08:23:45","21.2","74"
"4341","unidade_01","2023-04-12 08:39:03","21.5","74"
"4342","unidade_01","2023-04-12 08:44:09","21.6","74"
"4343","unidade_01","2023-04-12 08:49:15","21.6","74"
"4344","unidade_01","2023-04-12 08:59:22","21.7","74"
"4345","unidade_01","2023-04-12 09:04:28","21.9","73"
"4346","unidade_01","2023-04-12 09:09:34","22","74"
"4347","unidade_01","2023-04-12 09:24:52","22.6","72"
"4348","unidade_01","2023-04-12 09:45:11","23.2","70"
"4349","unidade_01","2023-04-12 10:10:26","23.7","68"
"4350","unidade_01","2023-04-12 10:25:35","24.1","67"
"4351","unidade_01","2023-04-12 11:06:18","24.9","64"
"4352","unidade_01","2023-04-12 11:46:56","25.6","62"
"4353","unidade_01","2023-04-12 12:02:14","25.8","62"
"4354","unidade_01","2023-04-12 12:12:21","26","62"
"4355","unidade_01","2023-04-12 12:17:27","26","62"
"4356","unidade_01","2023-04-12 12:37:51","26.3","61"
"4357","unidade_01","2023-04-12 12:48:03","26.7","60"
"4358","unidade_01","2023-04-12 13:08:21","27.2","59"
"4359","unidade_01","2023-04-12 13:13:28","27.4","58"
"4360","unidade_01","2023-04-12 13:23:35","27.6","57"
"4361","unidade_01","2023-04-12 13:28:41","27.8","57"
"4362","unidade_01","2023-04-12 13:59:12","27.9","56"
"4363","unidade_01","2023-04-12 14:14:25","28.1","56"
"4364","unidade_01","2023-04-12 14:24:37","28.3","55"
"4365","unidade_01","2023-04-12 14:29:43","28.6","54"
"4366","unidade_01","2023-04-12 14:39:50","28.6","54"
"4367","unidade_01","2023-04-12 14:44:56","28.7","53"
"4368","unidade_01","2023-04-12 14:55:08","28.8","53"
"4369","unidade_01","2023-04-12 15:00:14","28.9","53"
"4370","unidade_01","2023-04-12 15:20:33","29.2","52"
"4371","unidade_01","2023-04-12 15:30:45","29.3","51"
"4372","unidade_01","2023-04-12 15:40:52","28.9","51"
"4373","unidade_01","2023-04-12 15:56:10","28.9","52"
"4374","unidade_01","2023-04-12 16:01:16","29.1","52"
"4375","unidade_01","2023-04-12 16:06:22","29.3","52"
"4376","unidade_01","2023-04-12 16:11:28","29.2","51"
"4377","unidade_01","2023-04-12 16:21:40","29.2","52"
"4378","unidade_01","2023-04-12 16:31:47","29.3","52"
"4379","unidade_01","2023-04-12 16:41:54","29","53"
"4380","unidade_01","2023-04-12 16:52:01","28.7","53"
"4381","unidade_01","2023-04-12 17:12:10","28.3","54"
"4382","unidade_01","2023-04-12 17:27:18","28.1","55"
"4383","unidade_01","2023-04-12 17:47:27","27.8","57"
"4384","unidade_01","2023-04-12 17:52:33","27.7","57"
"4385","unidade_01","2023-04-12 17:57:39","27.6","57"
"4386","unidade_01","2023-04-12 18:17:48","27.2","61"
"4387","unidade_01","2023-04-12 18:27:55","26.9","61"
"4388","unidade_01","2023-04-12 18:33:01","26.9","61"
"4389","unidade_01","2023-04-12 18:43:08","26.8","61"
"4390","unidade_01","2023-04-12 18:53:15","26.6","62"
"4391","unidade_01","2023-04-12 19:03:23","26.6","62"
"4392","unidade_01","2023-04-12 19:13:30","26.5","62"
"4393","unidade_01","2023-04-12 19:18:36","26.4","62"
"4394","unidade_01","2023-04-12 19:28:43","26.3","63"
"4395","unidade_01","2023-04-12 19:49:02","26.3","63"
"4396","unidade_01","2023-04-12 19:54:08","26.2","63"
"4397","unidade_01","2023-04-12 20:04:15","25.9","63"
"4398","unidade_01","2023-04-12 20:14:22","25.8","63"
"4399","unidade_01","2023-04-12 20:19:28","25.7","64"
"4400","unidade_01","2023-04-12 20:34:46","25.6","65"
"4401","unidade_01","2023-04-12 20:39:53","25.7","65"
"4402","unidade_01","2023-04-12 20:55:00","25.5","66"
"4403","unidade_01","2023-04-12 21:10:14","25.3","69"
"4404","unidade_01","2023-04-12 21:25:22","25.3","68"
"4405","unidade_01","2023-04-12 21:45:36","24.8","68"
"4406","unidade_01","2023-04-12 21:55:43","24.7","67"
"4407","unidade_01","2023-04-12 22:11:01","24.7","65"
"4408","unidade_01","2023-04-12 22:21:08","24.5","66"
"4409","unidade_01","2023-04-12 23:12:03","24.2","66"
"4410","unidade_01","2023-04-12 23:17:10","24.1","66"
"4411","unidade_01","2023-04-12 23:32:23","23.9","66"
"4412","unidade_01","2023-04-12 23:42:35","23.9","67"
"4413","unidade_01","2023-04-12 23:47:41","23.9","67"
"4414","unidade_01","2023-04-12 23:52:47","24","67"
"4415","unidade_01","2023-04-13 00:09:39","23.6","68"
"4416","unidade_01","2023-04-13 00:19:51","23.5","68"
"4417","unidade_01","2023-04-13 01:41:12","23.3","70"
"4418","unidade_01","2023-04-13 02:01:36","23.1","71"
"4419","unidade_01","2023-04-13 02:16:53","23.1","71"
"4420","unidade_01","2023-04-13 02:22:00","23","71"
"4421","unidade_01","2023-04-13 02:32:07","22.9","71"
"4422","unidade_01","2023-04-13 02:42:14","22.8","72"
"4423","unidade_01","2023-04-13 02:47:20","22.9","72"
"4424","unidade_01","2023-04-13 02:52:26","23","72"
"4425","unidade_01","2023-04-13 03:02:38","22.8","72"
"4426","unidade_01","2023-04-13 03:07:44","22.8","72"
"4427","unidade_01","2023-04-13 03:17:56","22.9","72"
"4428","unidade_01","2023-04-13 03:28:08","22.8","72"
"4429","unidade_01","2023-04-13 03:48:32","22.7","73"
"4430","unidade_01","2023-04-13 03:53:38","22.6","74"
"4431","unidade_01","2023-04-13 04:08:56","22.5","73"
"4432","unidade_01","2023-04-13 04:14:02","22.6","73"
"4433","unidade_01","2023-04-13 04:19:08","22.6","73"
"4434","unidade_01","2023-04-13 04:24:14","22.7","73"
"4435","unidade_01","2023-04-13 04:34:26","22.5","74"
"4436","unidade_01","2023-04-13 04:54:50","22.3","75"
"4437","unidade_01","2023-04-13 04:59:56","22.4","75"
"4438","unidade_01","2023-04-13 05:20:20","22.2","75"
"4439","unidade_01","2023-04-13 05:25:26","22.2","75"
"4440","unidade_01","2023-04-13 05:35:38","22.1","75"
"4441","unidade_01","2023-04-13 05:40:44","22","75"
"4442","unidade_01","2023-04-13 05:50:56","21.9","75"
"4443","unidade_01","2023-04-13 06:01:08","21.8","75"
"4444","unidade_01","2023-04-13 06:46:47","22","75"
"4445","unidade_01","2023-04-13 07:02:05","22.1","75"
"4446","unidade_01","2023-04-13 07:12:13","22.1","76"
"4447","unidade_01","2023-04-13 07:37:23","22.1","77"
"4448","unidade_01","2023-04-13 07:42:29","22.1","76"
"4449","unidade_01","2023-04-13 07:47:35","22.2","76"
"4450","unidade_01","2023-04-13 07:57:43","22.5","74"
"4451","unidade_01","2023-04-13 08:02:49","22.6","74"
"4452","unidade_01","2023-04-13 08:27:59","23.1","74"
"4453","unidade_01","2023-04-13 09:13:18","23.8","73"
"4454","unidade_01","2023-04-13 09:18:24","24","72"
"4455","unidade_01","2023-04-13 09:28:30","24.3","71"
"4456","unidade_01","2023-04-13 09:38:38","24.6","71"
"4457","unidade_01","2023-04-13 09:48:50","25","69"
"4458","unidade_01","2023-04-13 10:09:05","25.5","64"
"4459","unidade_01","2023-04-13 10:29:29","26.3","63"
"4460","unidade_01","2023-04-13 10:34:35","26.4","63"
"4461","unidade_01","2023-04-13 10:49:43","27.1","62"
"4462","unidade_01","2023-04-13 10:59:51","27.2","62"
"4463","unidade_01","2023-04-13 11:09:57","27.4","61"
"4464","unidade_01","2023-04-13 11:55:36","28.8","54"
"4465","unidade_01","2023-04-13 12:31:08","28.9","54"
"4466","unidade_01","2023-04-13 12:36:15","29","53"
"4467","unidade_01","2023-04-13 12:46:27","28.9","54"
"4468","unidade_01","2023-04-13 12:51:33","28.9","54"
"4469","unidade_01","2023-04-13 13:06:51","29.6","52"
"4470","unidade_01","2023-04-13 13:17:03","29.5","51"
"4471","unidade_01","2023-04-13 13:22:09","29.5","52"
"4472","unidade_01","2023-04-13 13:27:15","29.6","51"
"4473","unidade_01","2023-04-13 13:32:21","29.7","51"
"4474","unidade_01","2023-04-13 13:47:39","29.6","51"
"4475","unidade_01","2023-04-13 14:02:57","29.7","50"
"4476","unidade_01","2023-04-13 14:08:03","29.9","51"
"4477","unidade_01","2023-04-13 14:18:10","29.7","51"
"4478","unidade_01","2023-04-13 14:23:16","29.5","52"
"4479","unidade_01","2023-04-13 14:28:22","29.4","52"
"4480","unidade_01","2023-04-13 14:33:28","29.4","52"
"4481","unidade_01","2023-04-13 14:38:34","29.4","52"
"4482","unidade_01","2023-04-13 14:53:52","29.3","52"
"4483","unidade_01","2023-04-13 14:58:58","29","53"
"4484","unidade_01","2023-04-13 15:14:16","26.7","62"
"4485","unidade_01","2023-04-13 15:19:22","26.6","61"
"4486","unidade_01","2023-04-13 15:24:28","26.8","61"
"4487","unidade_01","2023-04-13 15:39:46","26.5","64"
"4488","unidade_01","2023-04-13 15:49:58","26.4","64"
